model_id,year,average_price
657,2023,20733846.0
657,3008,18785714.2857143
658,2008,3766666.66666667
658,2009,3475000.0
658,2010,3600000.0
658,2011,3803333.33333333
658,2012,4272000.0
658,2013,6547500.0
659,2003,1833333.33333333
659,2004,2940000.0
659,2005,14288905714.1429
659,2006,2650000.0
659,2007,2636666.55555556
664,2012,22596666.6666667
664,2015,34593333.3333333
664,2017,50195000.0
664,2018,44656666.6666667
679,2007,1974999.75
679,2013,9060000.0
683,2011,25005597499.75
683,2012,5800000.0
683,2013,6700000.0
683,2017,13213333.3333333
683,2018,15307500.0
683,2022,20012000.0
684,2019,18133333.3333333
685,2014,4636666.66666667
685,2015,6880000.0
685,2016,6695714.28571429
686,2015,5973750.0
686,2016,6895000.0
686,2017,7652307.69230769
686,2018,6257193124.9375
686,2019,9600666.66666667
686,2020,8795714.28571429
686,2021,10714000.0
686,2022,14295695714.1429
687,2003,2183333.33333333
687,2004,2216666.66666667
687,2005,2840000.0
687,2006,3643333.33333333
687,2017,10007161999.9
687,2018,8328571.42857143
687,2019,8451875.0
687,2020,8588181.81818182
687,2021,9332500.0
697,2005,3500000.0
698,2005,2926666.66666667
698,2008,5196666.66666667
698,2010,11114721111.0
698,2011,4613200.0
698,2012,10003589999.9
698,2013,4236470.58823529
700,2021,24492500.0
700,2022,18263333.3333333
701,2021,11286666.6666667
708,2013,7193333.33333333
709,2019,8900000.0
716,2013,9235000.0
716,2014,9267500.0
716,2016,11295000.0
717,2014,9738000.0
717,2015,12508968749.875
717,2016,10296666.6666667
717,2019,17666666.6666667
717,2020,18465000.0
717,2021,19244999.8333333
717,2022,28037142.8571429
717,2023,27413333.3333333
718,2010,5100000.0
718,2013,5930000.0
719,2011,6596666.66666667
719,2012,7698867692.23077
719,2013,8454285.71428571
719,2014,8118571.42857143
719,2015,9349333.33333333
719,2016,9311304.34782609
719,2017,9954782.60869565
719,2018,10296666.6
719,2019,11631333.2666667
719,2020,13651428.5714286
720,2019,17496666.6666667
720,2020,18966000.0
720,2021,4016710399.92
720,2022,22056923.0769231
720,2023,23090000.0
721,2011,6425000.0
721,2013,7586250.0
721,2014,7462857.14285714
721,2015,7565555.55555556
721,2018,33340833333.0
721,2019,11530000.0
721,2020,12880000.0
721,2021,15345000.0
721,2022,17030000.0
722,2009,5733333.33333333
722,2010,5733333.33333333
723,2011,6420000.0
723,2012,8061666.66666667
723,2013,8636000.0
723,2014,10000833.3333333
723,2015,11033333.3333333
723,2016,11133749.9375
723,2017,13453333.3333333
723,2018,15116666.6666667
723,2019,15850761.5384615
723,2020,16158888.8888889
723,2021,16411111.0
723,2022,20551428.5714286
723,2023,21479000.0
724,2008,7320000.0
724,2010,7690000.0
724,2012,9963333.33333333
725,2011,5637499.75
725,2012,9131666.66666667
725,2014,12242500.0
725,2015,14035555.5555556
725,2016,13622641.6666667
725,2017,16518750.0
725,2019,19610000.0
725,2021,25117500.0
725,2022,25020709999.75
727,2005,8000000.0
727,2007,5247500.0
727,2008,5533333.33333333
727,2010,6100000.0
727,2011,33336166666.0
727,2012,9870000.0
727,2016,10644285.7142857
727,2017,12038714.7777778
727,2018,12452222.2222222
727,2019,13393846.1538462
727,2020,14850000.0
727,2021,15452000.0
727,2022,17508888.8888889
728,2003,4230000.0
728,2011,7218000.0
728,2013,8795555.55555556
728,2014,10979000.0
728,2015,11422000.0
728,2016,11933076.9230769
728,2017,14883000.0
728,2018,15328333.3333333
728,2019,16821818.0909091
728,2020,20017109999.8
728,2021,19713076.8461538
728,2022,24326666.6666667
728,2023,25576000.0
732,2021,14193333.3333333
734,2016,11119644444.3333
734,2017,8534705.70588235
734,2018,11621818.1818182
734,2019,12538888.8888889
734,2021,13382472.0
734,2022,14916000.0
735,2011,4930000.0
735,2012,4575000.0
735,2013,5113076.92307692
735,2015,5847500.0
735,2016,9030000.0
736,2006,3616666.66666667
736,2008,4300000.0
736,2009,3395000.0
736,2010,12503781249.875
736,2011,4856666.66666667
736,2012,5214444.44444444
736,2013,6414000.0
736,2014,5561428.57142857
736,2015,6602777.77777778
736,2016,6850399.6
736,2017,7083571.39285714
736,2018,2446778292.65854
736,2019,9622500.0
736,2020,8126666.55555556
736,2021,9051818.18181818
736,2022,5009240202.05
736,2023,11713846.1538462
741,2008,1972500.0
743,2010,5043333.33333333
743,2011,6500000.0
744,2016,8216666.66666667
744,2017,8239999.83333333
744,2019,14196666.6666667
744,2022,8347149166.58333
745,2018,7730000.0
746,2005,4912500.0
746,2008,5825000.0
746,2010,6498333.33333333
746,2011,4659999.66666667
746,2012,6050000.0
746,2013,8942111.11111111
746,2014,8233333.33333333
746,2015,8525555.55555556
746,2016,9208823.52941176
746,2017,10586000.0
746,2018,9887777.77777778
746,2019,16678808333.1667
747,2003,4633333.33333333
747,2005,4833333.33333333
747,2006,5550000.0
747,2007,5075000.0
747,2008,6347500.0
747,2009,6070000.0
747,2010,9096879090.81818
747,2011,6761428.57142857
747,2012,8173750.0
747,2013,8163529.41176471
747,2014,7614615.30769231
747,2015,8161764.70588235
747,2016,9552380.95238095
747,2017,9980000.0
747,2018,11991818.1818182
747,2019,11884285.7142857
748,2010,3666666.66666667
748,2011,3578166.66666667
748,2012,3975000.0
748,2013,4190833.33333333
748,2014,4575000.0
748,2016,3763333.33333333
748,2017,5515000.0
748,2018,6014285.71428571
748,2019,5925714.28571429
748,2021,6581250.0
749,2022,9716666.66666667
750,1998,2307500.0
750,1999,2150000.0
750,2017,7860000.0
750,2018,10342413.7586207
750,2019,8708333.27777778
750,2020,3133489062.46875
750,2021,9144999.95833333
750,2022,10086000.0
750,2023,12345000.0
752,2008,2696666.66666667
752,2011,2162500.0
752,2012,3150000.0
752,2013,3540000.0
752,2014,3540000.0
752,2016,4305000.0
752,2017,4016000.0
752,2018,4659000.0
752,2019,4728888.88888889
752,2020,14290064285.5714
752,2021,5341666.66666667
752,2022,5990000.0
753,2005,3012500.0
753,2007,3525000.0
756,2000,3700000.0
756,2004,2920000.0
756,2005,11113926888.7778
756,2006,3803076.92307692
756,2007,4226153.84615385
756,2008,4506926.38461538
756,2009,7696409846.07692
756,2010,5387777.66666667
756,2011,4267499.875
756,2012,6642222.22222222
756,2013,10113333.3333333
756,2014,14572500.0
756,2015,6630909.09090909
756,2016,7718461.53846154
756,2017,8213076.92307692
756,2018,10609000.0
756,2019,10584285.7142857
756,2020,10810000.0
756,2021,10864000.0
756,2022,7702734615.30769
757,2011,5424285.71428571
757,2012,6380000.0
757,2014,6266666.66666667
758,2011,14563333.3333333
760,2005,5763333.33333333
760,2007,5233333.33333333
760,2008,6416250.0
760,2009,6830000.0
760,2010,25004672499.75
760,2011,7749000.0
760,2012,7150474999.92857
760,2013,7991249.9375
760,2014,10239047.6190476
760,2015,10599473.6842105
760,2016,11240384.5769231
760,2017,13232875.0
760,2018,13885357.1428571
760,2019,15376315.7894737
760,2020,17268777.7777778
760,2021,18326153.8461538
760,2022,20187000.0
760,2023,23653333.3333333
762,1997,4600925.66666667
762,2007,8225000.0
762,2011,9160000.0
762,2012,12000000.0
762,2013,12419000.0
762,2014,11659166.6666667
762,2015,11780000.0
762,2016,14097500.0
762,2017,16735333.3333333
762,2018,14307187.5
762,2019,15360227.2727273
762,2020,15338125.0
762,2021,18299000.0
762,2022,21701538.4615385
762,2023,27865000.0
763,1997,2466666.66666667
763,2006,4100000.0
763,2007,4380000.0
763,2010,16872500.0
763,2011,6238000.0
763,2012,5397500.0
763,2013,6522500.0
763,2014,7935000.0
763,2015,7260000.0
763,2016,9025000.0
763,2017,10357000.0
763,2018,11260000.0
763,2019,11711428.5714286
763,2021,16826666.6666667
763,2022,18510000.0
763,2023,19248214.2857143
766,2018,23160000.0
766,2019,22515000.0
766,2022,26359999.8333333
770,2008,4937500.0
770,2014,7700000.0
771,2005,8250000.0
771,2008,8833333.33333333
771,2010,15830000.0
771,2011,11097272.7272727
771,2012,13567500.0
771,2013,14977000.0
771,2014,17700000.0
771,2017,24512000.0
771,2022,30626666.6666667
774,2013,8150000.0
774,2014,11586666.6666667
774,2015,10323333.3333333
774,2017,14596666.6666667
774,2018,15127142.8571429
774,2019,18521724.137931
774,2020,17235714.2857143
774,2021,19722636.3636364
776,2012,13637999.8
776,2013,20004453999.8
776,2016,7149633571.35714
776,2017,7988571.42857143
776,2018,7592307.69230769
776,2019,8285625.0
776,2020,9410000.0
776,2021,10110000.0
776,2022,11695000.0
776,2023,20011295999.8
777,2018,8790000.0
777,2019,9458000.0
777,2020,14293994285.5714
777,2021,10190672.7857143
777,2023,15092500.0
780,2004,2630000.0
780,2011,3524999.75
780,2012,33335896666.3333
780,2013,4300000.0
780,2014,5233333.33333333
780,2016,5918571.42857143
780,2017,6953750.0
780,2018,5562180555.5
780,2019,6481538.46153846
780,2020,6673975333.26667
780,2021,7787777.74074074
780,2022,8219642.5
780,2023,8052857.14285714
781,2005,4763333.33333333
781,2012,7025000.0
781,2015,8692857.14285714
781,2016,11057692.3076923
781,2017,11788823.5294118
781,2018,12305454.5454545
781,2019,15126363.6363636
783,2010,4487500.0
783,2017,8377500.0
787,2005,20001635999.6
792,2011,10716666.6666667
792,2012,9750000.0
792,2014,11594000.0
792,2015,13461000.0
792,2016,7704019999.84615
792,2017,16376315.7894737
792,2018,15517600.0
792,2019,17533333.3333333
792,2020,18365454.5454545
792,2021,5902968823.47059
792,2022,16463333.3333333
793,2017,31320000.0
793,2018,35326666.6666667
793,2019,38904285.7142857
793,2022,48864999.75
793,2023,59560000.0
795,2011,10465000.0
795,2013,10061666.5
795,2014,10158750.0
795,2015,14793333.3333333
795,2018,27634285.7142857
795,2021,43274000.0
795,2022,39126666.6666667
798,2018,17793333.3333333
800,2014,10821666.6666667
800,2015,10688000.0
800,2016,12065714.2857143
800,2017,14255000.0
800,2018,13414000.0
800,2019,18146666.6666667
802,2011,8950000.0
802,2013,8806000.0
802,2014,11134000.0
802,2016,13356250.0
802,2017,16676938333.1667
802,2018,14952000.0
802,2019,17728750.0
802,2021,28392500.0
802,2022,31656666.6666667
805,2012,7306666.66666667
805,2013,7555714.28571429
810,2013,6152500.0
810,2014,6805384.53846154
810,2015,7162857.07142857
810,2016,7983809.47619048
810,2017,8683461.53846154
810,2018,8575200.0
810,2019,9271333.33333333
810,2020,9624000.0
810,2021,12095294.1176471
810,2022,14445000.0
810,2023,10010620999.8
812,2014,10842500.0
813,2014,5700000.0
813,2015,7278000.0
813,2016,6296250.0
813,2017,6576000.0
813,2018,7655000.0
813,2019,9070000.0
813,2020,9252857.14285714
813,2021,11471250.0
813,2022,9292222.11111111
815,2021,7893333.33333333
815,2022,9098548181.72727
816,2018,20823333.3333333
816,2019,25130000.0
816,2020,28293333.3333333
818,2014,10263333.3333333
819,2015,5441666.66666667
819,2016,5381250.0
819,2017,5768888.88888889
819,2018,6550909.09090909
819,2019,37504446249.625
819,2020,6567500.0
819,2021,7162500.0
819,2022,8393333.33333333
820,2014,7245999.8
820,2015,7457692.30769231
820,2016,8500000.0
820,2017,8826666.66666667
820,2018,9738181.81818182
820,2019,10215882.3529412
820,2020,11140000.0
820,2021,7704134615.30769
820,2022,13427222.2222222
820,2023,14441666.6666667
823,2014,5645000.0
823,2018,7063333.33333333
823,2020,10230000.0
823,2021,10135000.0
823,2022,11914000.0
823,2023,12620000.0
824,2013,6118000.0
824,2017,7643333.33333333
824,2018,7643333.33333333
824,2019,9236666.66666667
827,2015,5366666.66666667
827,2016,6423333.33333333
827,2018,6104000.0
827,2019,7032000.0
827,2021,7496666.66666667
830,2013,7550000.0
830,2014,8130000.0
830,2015,7522500.0
830,2017,10951428.5714286
830,2018,10076666.6666667
830,2019,10067142.8571429
831,2010,3700000.0
832,2012,5100000.0
832,2014,5666666.66666667
833,2008,2995000.0
835,2020,16975000.0
880,2012,57563333.3333333
890,2015,14730000.0
890,2016,21493333.3333333
890,2017,17563333.3333333
890,2018,18560000.0
890,2019,19990000.0
890,2021,27160000.0
890,2022,33772000.0
890,2023,32492500.0
901,2014,5693333.33333333
908,2008,2612500.0
908,2010,2650000.0
908,2011,2889473.57894737
908,2012,5885395294.05882
908,2013,3718888.88888889
908,2014,4070833.33333333
908,2015,11115237777.6667
908,2016,4910000.0
908,2018,5863333.33333333
908,2019,6080909.09090909
908,2020,6515555.55555556
908,2021,7012727.27272727
944,2013,3923333.33333333
944,2014,33336233333.0
944,2016,4963333.33333333
944,2018,6387500.0
944,2019,5596000.0
968,2013,8746666.66666667
988,2013,4500000.0
988,2014,6835000.0
988,2016,7198333.33333333
988,2017,7093333.33333333
988,2018,7742500.0
988,2019,7625384.61538462
1034,2018,7052000.0
1034,2019,6936000.0
1034,2022,9240000.0
1043,2019,8707500.0
1058,2012,3135000.0
1058,2013,3890000.0
1058,2014,4918000.0
1058,2015,3549999.75
1058,2016,5406000.0
1058,2017,6238000.0
1058,2018,4969999.77777778
1096,2021,22490000.0
1096,2022,16689669999.8333
1106,2018,4863300.0
1106,2019,5272500.0
1138,2014,4038000.0
1138,2016,4422500.0
1161,2010,8182500.0
1161,2011,6549999.75
1161,2012,8917500.0
1161,2015,33341766666.3333
1161,2016,17766666.6666667
1161,2017,20564000.0
1161,2018,20276666.6666667
1185,2013,32816666.6666667
1189,2019,12512584999.875
1189,2020,14940000.0
1189,2021,17186666.6666667
1189,2022,16690000.0
1192,2010,7793333.33333333
1209,2012,4162500.0
1209,2013,4583333.33333333
1209,2016,6195000.0
1215,1994,2850000.0
1215,1999,3223333.16666667
1312,1992,733500.0
1312,1996,1633333.33333333
1312,1997,2550000.0
1312,1999,3766666.66666667
1322,2006,10363333.3333333
1322,2008,11193333.3333333
1360,2008,15080000.0
1360,2014,10130000.0
1360,2015,7192999.9
1360,2017,8585999.9
1360,2018,11429166.6666667
1360,2019,11392000.0
1360,2020,13785376.8461538
1360,2021,15052941.1470588
1360,2022,18012500.0
1360,2023,21818181.8181818
1362,2013,14293698571.2857
1362,2014,34553333.3333333
1362,2015,10963333.3333333
1365,2023,6386666.66666667
1372,2014,4667500.0
1372,2018,5693333.33333333
1372,2020,7397142.85714286
1372,2021,14292208571.2857
1372,2022,8492916.66666667
1372,2023,7639999.91666667
1378,2019,21288333.3333333
1391,2013,3565000.0
1395,2014,4630000.0
1395,2016,5613333.33333333
1395,2017,4200000.0
1395,2019,6507500.0
1399,2017,34290000.0
1403,2015,6580000.0
1403,2018,8116666.66666667
1404,2016,7196666.5
1404,2017,9554000.0
1404,2018,9496000.0
1404,2019,9437500.0
1407,2018,12456666.6666667
1407,2019,13716666.6666667
1408,2021,10370000.0
1409,2016,8563333.33333333
1409,2018,9500000.0
1409,2019,11546666.6666667
1409,2020,12600000.0
1409,2021,15066250.0
1409,2022,17677142.8571429
1409,2023,19135000.0
1437,2018,42510000.0
1438,2017,26483333.3333333
1444,2021,27956666.6666667
1446,2006,15316666.6666667
1447,2016,11796666.3333333
1447,2017,12188181.8181818
1447,2018,13320769.2307692
1447,2019,14645000.0
1447,2021,14693333.3333333
1449,2015,25396666.6666667
1450,2015,6893333.33333333
1450,2016,8463333.33333333
1450,2017,9796666.66666667
1450,2018,8574000.0
1450,2019,9446250.0
1450,2020,10160000.0
1450,2021,11965000.0
1450,2022,12808888.8888889
1450,2023,14760000.0
1453,2015,7993333.33333333
1453,2016,8972000.0
1453,2017,10281428.5714286
1453,2019,11335000.0
1453,2021,12993333.3333333
1454,2016,11594814.7777778
1454,2017,14221428.5714286
1454,2018,13705128.1538462
1454,2019,4362203695.6087
1454,2020,2645974999.97368
1454,2021,18269166.6666667
1454,2022,22215000.0
1458,2017,28430000.0
1458,2018,29925000.0
1459,2018,20216666.6666667
1463,2017,27912000.0
1463,2018,35954000.0
1463,2019,35330000.0
1471,2017,10820000.0
1471,2018,10371666.6666667
1471,2019,11450666.6666667
1471,2020,12132000.0
1471,2021,16676318333.1667
1471,2022,8347655833.25
1471,2023,16371153.8461538
1475,2019,6376666.66666667
1475,2022,8867250.0
1481,2022,18170000.0
1481,2023,19767500.0
1487,2016,6657500.0
1487,2017,6318000.0
1487,2019,6461666.66666667
1509,2016,6317500.0
1637,2016,8931428.57142857
1637,2017,10406000.0
1637,2018,11005714.2857143
1637,2019,11831250.0
1637,2020,12946666.6666667
1637,2021,10012071999.9
1637,2022,13162500.0
1637,2023,16376666.6666667
1640,2015,7432500.0
1640,2016,11885998.0
1640,2018,10592500.0
1640,2019,11826000.0
1640,2020,11717500.0
1669,2018,5433333.33333333
1673,2019,7056250.0
1673,2021,8135000.0
1673,2022,8505833.33333333
1673,2023,8926666.66666667
1685,2017,7397625.0
1685,2018,6696666.66666667
1685,2019,7574600.0
1685,2020,7325000.0
1688,2021,12660000.0
1689,2017,7995000.0
1689,2018,9567500.0
1689,2019,10793333.3333333
1691,2014,4666666.66666667
1691,2015,5462500.0
1691,2016,16671731666.5
1691,2017,13338813333.2
1691,2018,6308947.36842105
1691,2019,7140588.23529412
1691,2020,7292000.0
1691,2021,5007463999.95
1691,2022,8458125.0
1691,2023,9177271.81818182
1693,2017,6813846.15384615
1693,2018,7140000.0
1693,2019,7504545.45454545
1693,2020,8270000.0
1693,2021,9656250.0
1693,2022,10447942.0
1693,2023,11342727.2727273
1698,2017,22063333.3333333
1698,2019,26608000.0
1705,2014,18456666.6666667
1712,2019,8026666.66666667
1712,2020,7615000.0
1713,2021,6972500.0
1713,2022,6543500.0
1713,2023,7295000.0
1717,2015,11296666.6666667
1721,2019,22365000.0
1722,2017,9455000.0
1722,2018,10810000.0
1722,2021,11906666.6666667
1722,2022,31664285.7142857
1723,2017,8626666.66666667
1804,2018,28993333.3333333
1804,2022,53656666.6666667
1806,2017,8339587916.58333
1806,2018,7258666.66666667
1806,2019,7556111.11111111
1806,2020,8110714.28571429
1808,2019,11118735555.3333
1808,2020,9064545.45454546
1808,2021,10558333.3333333
1808,2022,10366666.6666667
1829,2017,10211000.0
1829,2018,3714122592.55556
1829,2019,10912500.0
1829,2020,10121428.4285714
1829,2021,12929090.9090909
1829,2022,13114000.0
5564,2017,9930000.0
5564,2018,9415000.0
5564,2019,10641250.0
5564,2021,12317500.0
5564,2022,13490000.0
5564,2023,14223333.3333333
5569,2018,18729999.8333333
5571,2018,18893333.3333333
5571,2020,21534000.0
5571,2021,22060000.0
5578,2017,46620000.0
5579,2018,7752857.14285714
5579,2019,9110000.0
5579,2020,10043333.3333333
5579,2021,9099903636.27273
5579,2022,10529375.0
5579,2023,13140000.0
5583,2018,5982857.14285714
5583,2019,6096666.66666667
5586,2018,8790000.0
5586,2019,8454000.0
5586,2020,5008454499.95
5586,2021,9301698.09433962
5586,2022,9778400.0
5586,2023,10891753.3333333
5587,2017,5400000.0
5587,2018,7267500.0
5587,2019,8330000.0
5587,2023,13655555.5555556
5588,2017,7820000.0
5588,2018,8930000.0
5588,2021,11330000.0
5588,2023,12036666.6666667
5590,2018,14432500.0
5590,2019,13465714.2857143
5590,2020,13619615.3846154
5590,2021,15524444.4074074
5590,2022,2872495714.22857
5590,2023,18497500.0
5591,2021,11872500.0
5596,2018,6611666.66666667
5596,2019,8730000.0
5598,2021,9323333.33333333
5599,2019,16674344999.8333
5599,2020,9490000.0
5599,2021,9832000.0
5599,2022,33340829999.6667
5599,2023,14223333.3333333
5600,2018,8953333.33333333
5600,2019,9664999.94444444
5600,2020,9887500.0
5600,2021,10688750.0
5600,2022,14393333.3333333
5601,2021,66676999999.3333
5601,2022,49660000.0
5603,2018,5519999.75
5603,2019,6713333.33333333
5603,2020,10193333.3333333
5603,2021,9170000.0
5603,2022,11126666.6666667
5605,2020,11162000.0
5605,2021,10940000.0
5605,2023,12980000.0
5640,2020,11393333.3333333
5643,2018,7087500.0
5643,2019,6913333.33333333
5643,2020,7120000.0
5643,2021,11819230.7692308
5643,2022,12170000.0
5643,2023,12709999.8333333
5645,2017,23400000.0
5645,2019,26620000.0
5645,2020,35952222.2222222
5645,2021,6287142499.9375
5645,2022,32021249.875
5650,2017,33338129999.6667
5650,2018,6672500.0
5650,2019,7056666.66666667
5650,2021,7630000.0
5803,2013,11133000.0
5803,2014,13590000.0
5803,2017,18796666.6666667
5803,2018,20176000.0
5803,2019,23192500.0
5803,2020,22981111.1111111
5803,2021,9112794545.36364
5803,2022,29387777.7777778
5803,2023,40496666.6666667
5830,2015,18296666.6666667
5830,2018,21323333.3333333
5830,2019,25936000.0
5832,2022,45707500.0
5845,2022,9323333.33333333
5845,2023,10110000.0
5846,2019,28867500.0
5846,2021,19163333.0
5848,2019,8626666.66666667
5848,2022,25007592499.75
5849,2019,24090000.0
5849,2021,31783000.0
5853,2018,5316666.66666667
5853,2019,6733333.33333333
5856,2020,7993333.33333333
5856,2021,6994999.75
5857,2020,7651428.57142857
5859,2020,6528000.0
5861,2019,6417500.0
5863,2019,16890000.0
5865,2023,17280000.0
5866,2018,5713333.33333333
5866,2020,7242857.14285714
5866,2021,6923333.33333333
5868,2018,7947500.0
5868,2019,7440000.0
5868,2020,25005972499.75
5868,2021,7592500.0
5868,2022,8577272.72727273
5868,2023,9106666.66666667
5872,2023,41623333.3333333
5878,2021,26323333.3333333
5879,2021,12790000.0
5879,2022,13874642.8571429
5879,2023,13910000.0
5880,2019,7960000.0
5880,2021,9270000.0
5880,2022,6675622666.6
5880,2023,11952857.1428571
5881,2019,8626666.66666667
5882,2017,6547500.0
5882,2018,6765000.0
5882,2019,6256457499.9375
5882,2020,6595714.14285714
5882,2021,2710407567.54054
5882,2022,2049252448.93878
5882,2023,10090000.0
5884,2020,16390000.0
5884,2021,16746666.6666667
5885,2020,7046666.55555556
5885,2021,7666666.66666667
5885,2022,7054000.0
5885,2023,9372500.0
5888,2020,16672500.0
5888,2021,16590000.0
5889,2021,11167145.0
5889,2022,14169090.9090909
5889,2023,13918888.8888889
5892,2022,9470000.0
5892,2023,10123333.3333333
5900,2021,13044375.0
5900,2022,13477777.7777778
5902,2021,11734000.0
5902,2023,14760000.0
5904,2021,9695000.0
5905,2021,9975000.0
5905,2022,13230000.0
5907,2018,6726666.66666667
5909,2021,9188333.33333333
5909,2022,9063333.33333333
5910,2020,10460000.0
5910,2021,12272000.0
5910,2022,6677888666.6
5910,2023,13503333.3333333
5911,2020,16847500.0
5911,2021,17763333.3333333
5911,2022,12647500.0
5914,2020,10975000.0
5914,2021,8321428.42857143
5914,2022,14316666.6666667
5916,2020,8345000.0
5916,2021,9279166.66666667
5916,2022,9860000.0
5917,2021,7416000.0
5917,2022,8920819.375
5922,2020,16335000.0
5922,2021,18803750.0
5922,2022,17896666.6666667
5940,2014,5249997.5
5940,2017,8230000.0
5940,2018,9356000.0
5940,2019,8189466.66666667
5940,2020,20007595999.8
5940,2021,9516000.0
5940,2022,40005455999.6
5941,2021,11934000.0
5943,2021,12111000.0
5943,2022,6468181.81818182
5943,2023,6808000.0
5944,2021,12680000.0
5944,2022,13730000.0
5944,2023,14949416.6666667
5946,2020,23830000.0
5947,2021,14248000.0
5947,2022,13711251.0
5947,2023,16747500.0
5952,2021,7470000.0
5952,2022,5163333.0
5955,2021,12927647.0588235
5955,2022,14254666.6666667
5957,2021,18133333.3333333
5962,2021,14802000.0
5962,2022,15830000.0
5962,2023,16162500.0
5964,2021,5277894210.47368
5964,2022,3719468888.85185
5964,2023,17927777.7777778
5969,2021,11201250.0
5969,2022,8344471666.58333
5969,2023,12752857.1428571
5971,2021,25022067499.75
5971,2023,37596666.6666667
5974,2021,29260000.0
5974,2022,34190000.0
5975,2021,15672500.0
5975,2022,18313846.1538462
5975,2023,18175555.5555556
5976,2022,18735000.0
5978,2022,37963333.3333333
5979,2021,10933333.3333333
5979,2022,12622500.0
5979,2023,14656666.6666667
5981,2021,14090000.0
5981,2022,13871111.1111111
5984,2022,6616249.875
5988,2021,9910000.0
5988,2022,11200000.0
5988,2023,13027800.0
5989,2021,6837777.77777778
5989,2022,15390869999.8462
5989,2023,8274000.0
5994,2021,13271176.4705882
5994,2022,14179333.3333333
5994,2023,14652000.0
6000,2021,11067500.0
6000,2022,10290000.0
6001,2022,13115000.0
6001,2023,15830000.0
6007,2022,26290000.0
6008,2022,18351428.5714286
6011,2022,20921325.1538462
6011,2023,23765454.5454545
6012,2023,14168862.3333333
6013,2023,9456666.66666667
6026,2019,8060000.0
6027,2022,8694000.0
6029,2021,5030000.0
6035,2019,5026666.66666667
6035,2020,6923333.33333333
6035,2021,8182500.0
6036,2022,5656666.66666667
6042,2022,11706249.875
6042,2023,14238461.5384615
6055,2022,33348663333.0
6055,2023,24696000.0
6060,2022,10632000.0
6061,2022,11894000.0
6061,2023,12987500.0
6067,2022,18790000.0
6067,2023,20426666.6666667
6068,2022,15290000.0
6068,2023,16742857.1428571
6070,2023,28356250.0
6072,2022,12217500.0
6072,2023,13420000.0
6074,2021,12030000.0
6074,2022,15392500.0
6074,2023,14865000.0
6078,2009,33339399999.6667
6078,2014,14226666.6666667
6078,2018,21740000.0
6078,2019,22029084.0
6080,2021,9292500.0
6084,2023,25012794999.75
6094,2022,17327500.0
6099,2018,47293333.3333333
6099,2019,56656666.6666667
6105,2014,1400000.0
6109,2011,14500000.0
6109,2013,17696000.0
6109,2015,19930000.0
6109,2016,20896666.6666667
6109,2017,23868250.0
6109,2018,26845000.0
6110,2012,19183333.3333333
6123,2015,5033333.33333333
6130,2021,5430000.0
6131,2018,4786666.66666667
6132,2015,5433333.33333333
6170,2021,14895000.0
6170,2023,22147497.5
